"ID","ContinentID","ParentAreaID","AreaBit","Flags","SoundProviderPref","SoundProviderPrefUnderwater","AmbienceID","ZoneMusic","IntroSound","ExplorationLevel","AreaName_Lang_enUS","AreaName_Lang_enGB","AreaName_Lang_koKR","AreaName_Lang_frFR","AreaName_Lang_deDE","AreaName_Lang_enCN","AreaName_Lang_zhCN","AreaName_Lang_enTW","AreaName_Lang_zhTW","AreaName_Lang_esES","AreaName_Lang_esMX","AreaName_Lang_ruRU","AreaName_Lang_ptPT","AreaName_Lang_ptBR","AreaName_Lang_itIT","AreaName_Lang_Unk","AreaName_Lang_Mask","FactionGroupMask","LiquidTypeID_1","LiquidTypeID_2","LiquidTypeID_3","LiquidTypeID_4","MinElevation","Ambient_Multiplier","Lightid"
"4924","648","4720","3493","1073741824","0","0","0","917","831","10","Gallywix Labor Mine","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4925","1","405","3495","1073759296","0","0","0","0","784","33","Thunk's Abode","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4926","645","0","3497","0","0","0","0","937","0","-1","Blackrock Caverns","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.7","0"
"4927","1","406","3499","1073759296","0","0","630","0","0","26","The Fold","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4928","1","406","3501","1073759296","0","0","630","0","0","25","Talondeep Pass","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4929","1","406","3503","1073759296","0","0","630","826","0","27","Windshear Hold","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4930","1","406","3505","1073759296","0","0","630","825","0","27","Webwinder Hollow","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4931","1","406","3507","1073759296","0","0","0","822","0","27","Ruins of Eldre'thar","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4932","1","406","3509","1073759296","0","0","0","0","0","27","The Deep Reaches","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4933","1","406","3511","1073759296","0","0","630","820","0","27","Krom'gar Fortress","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4934","1","406","3513","1073759296","0","0","579","819","0","27","The Sludgewerks","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4935","1","406","3515","1073759296","0","0","630","822","0","27","Mirkfallon Post","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4936","1","406","3517","1073759296","0","0","630","818","0","27","Cliffwalker Post","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4937","1","406","3519","1073759296","0","0","630","823","0","27","Thal'darah Overlook","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4938","1","406","3521","1073759296","0","0","630","0","702","30","Battlescar Valley","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4939","1","406","3523","1073759296","0","0","0","0","0","27","Farwatcher's Glen","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4940","1","406","3525","1073759296","0","0","630","0","0","27","Northwatch Expedition Base Camp","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4941","1","406","3527","1073759296","0","0","580","0","0","27","Unearthed Grounds","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4942","1","406","3529","1073759296","0","0","0","0","0","27","Windshear Heights","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4943","1","406","3531","1073759296","0","0","630","0","0","27","Dagger Pass","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4944","1","406","3533","1073759296","0","0","630","823","0","30","Thal'darah Grove","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4945","644","0","3535","0","0","0","0","941","807","-1","Halls of Origination","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4946","1","4709","3537","1073759296","0","0","0","810","0","34","Bael Modan Excavation","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4947","1","4709","3539","1073759296","0","0","0","0","0","34","Twinbraid's Patrol","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4948","1","4709","3541","1073759296","0","0","0","814","0","35","Frazzlecraz Motherlode","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4949","1","4709","3543","1073759296","0","0","0","0","0","34","Spearhead","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4950","670","0","3545","16384","0","0","0","934","0","-1","Grim Batol","","","","","","","","","","","","","","","","16712190","0","404","0","404","0","-500","0.15","0"
"4951","648","4720","3547","1073741824","0","0","0","917","827","10","Bilgewater Lumber Yard","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4952","648","4720","3549","1073741824","0","0","579","920","834","10","KTC Oil Platform","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4953","0","4815","3551","1073759296","0","0","0","707","0","82","Kelp'thar Forest","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-1400","0.15","0"
"4954","648","4720","3553","1073741824","0","0","621","0","830","10","Gallywix Docks","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4955","0","5144","3555","1073759296","0","0","0","0","0","0","The Lightless Reaches","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-1400","0.15","0"
"4956","648","4720","3557","1073741824","0","0","0","0","844","10","The Slave Pits","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4958","648","4720","3560","1073741824","0","0","498","0","850","10","Verdant Highlands","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4961","0","5144","3565","1073759296","0","0","0","0","0","83","Silver Tide Trench","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-1400","0.15","0"
"4962","0","5144","3567","1073759296","0","0","0","0","0","83","Nespirah","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-1400","0.15","0"
"4963","0","5144","3569","1073759296","0","0","0","0","0","83","Glimmerdeep Gorge","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-1400","0.15","0"
"4966","0","5144","3575","1073759296","0","0","0","705","0","83","Biel'aran Ridge","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-1400","0.15","0"
"4967","0","5144","3577","1073759296","0","0","0","705","0","83","Ruins of Vashj'ir","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-1400","0.15","0"
"4968","0","5144","3579","1073759296","0","0","0","0","0","83","Quel'Dormir Terrace","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-1400","0.15","0"
"4969","0","5144","3581","1073759296","0","0","0","706","0","83","Tranquil Wash","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-1400","0.15","0"
"4970","0","5144","3583","1073759296","0","0","0","706","0","83","Legion's Rest","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-1400","0.15","0"
"4971","0","5145","3585","1073759296","0","0","0","704","0","82","L'ghorek","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-1400","0.15","0"
"4972","0","5145","3587","1073759296","0","0","0","0","0","83","Thermal Vents","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-1400","0.15","0"
"4973","0","5145","3589","1073759296","0","0","0","0","0","83","The Overlook","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-1400","0.15","0"
"4974","0","5145","3591","1073759296","0","0","0","0","0","83","Underlight Canyon","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-1400","0.15","0"
"4975","0","5145","3593","1073759296","0","0","0","706","0","83","Tenebrous Cavern","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-1400","0.15","0"
"4976","0","5145","3595","1073759296","0","0","0","706","0","83","Darkbreak Cove","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-1400","0.15","0"
"4977","0","5145","3597","1073759296","0","0","0","0","0","83","Korthun's End","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-1400","0.15","0"
"4978","1","616","3599","1073759296","0","0","605","846","0","79","Wolf's Run","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4979","1","616","3601","1073759296","0","0","573","844","726","79","Shrine of Goldrinn","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4980","1","616","3603","1073759296","0","0","573","844","0","79","Maw of Lycanthoth","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4981","1","14","3605","1073759296","0","0","632","0","792","8","Southfury Watershed","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4982","1","14","3607","1073759296","0","0","0","0","795","10","The Dranosh'ar Blockade","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4983","1","616","3609","1073759296","0","0","0","0","0","81","Twilight Crossing","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4984","1","616","3611","1073759296","0","0","0","838","0","81","The Twilight Gauntlet","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4985","1","4709","3613","1073759296","0","0","0","0","0","30","The High Road","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4986","1","4709","3615","1073759296","0","0","0","809","0","32","Vendetta Point","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4987","724","0","3617","0","0","0","363","566","0","0","The Ruby Sanctum","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","1","0"
"4988","1","616","3622","1073759296","0","0","573","840","0","79","Gar'gol's Hovel","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4989","1","616","3624","1073759296","0","0","584","841","0","79","Grove of Aessina","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4990","1","616","3626","1075856448","0","0","584","841","0","80","Shrine of Aviana","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4991","1","616","3628","1073759296","0","0","0","838","0","81","Darkwhisper Gorge","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4992","1","357","3630","1073759296","0","0","0","0","0","0","Broken Commons","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4993","1","616","3632","1073759296","0","0","0","0","0","81","Darkwhisper Pass","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4994","1","616","3634","1073759296","0","0","0","838","0","0","The Forge of Supplication","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4995","1","616","3636","1073759296","0","0","0","838","0","81","Seat of the Chosen","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4996","1","616","3638","1073759296","0","0","0","838","0","81","Doom's Vigil","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4998","1","616","3641","1073759296","0","0","0","838","0","81","Gates of Sothann","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"4999","1","616","3643","1073759296","0","0","570","838","0","79","Lightning Ledge","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"5000","0","4922","3645","1073759296","0","0","0","0","0","84","Verrall River","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"5002","1","357","3649","1073759296","0","0","0","690","0","35","Camp Ataya","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"5003","1","357","3651","1073759296","0","0","0","695","0","36","Stonemaul Hold","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"5004","643","0","3653","0","0","0","0","939","0","0","Throne of the Tides","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"5005","0","5144","3655","1073759296","0","0","0","0","0","80","Silver Tide Hollow","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"5006","0","5144","3657","1075856448","0","0","0","0","0","80","Damplight Cavern","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"5007","0","5144","3659","1073759296","0","0","0","705","0","80","Ruins of Thelserai Temple","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
